NO_BKT,antecedent,consequent,current_basket_size,hour_of_day,day_of_week,is_weekend,rule_confidence,rule_lift,antecedent_rate,interest_lift,y
050102248,048799,019577,12.0,19.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040103182,048799,019577,9.0,21.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050103200,048799,019577,10.0,21.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
060104157,048799,019577,6.0,19.0,2.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
050106119,048799,019577,11.0,18.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040106212,048799,019577,5.0,20.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040106247,048799,019577,8.0,21.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
070107051,048799,019577,5.0,16.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
050107106,048799,019577,8.0,16.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
040107064,048799,019577,12.0,17.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
050107144,048799,019577,3.0,19.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
040109124,048799,019577,5.0,17.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050109060,048799,019577,11.0,19.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
060114043,048799,019577,13.0,10.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
040114083,048799,019577,6.0,19.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
040114103,048799,019577,6.0,20.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
060115098,048799,019577,5.0,19.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
050115233,048799,019577,7.0,21.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
060116010,048799,019577,5.0,10.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
060117165,048799,019577,5.0,19.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040120014,048799,019577,7.0,13.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040120073,048799,019577,5.0,18.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040122090,048799,019577,12.0,17.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
040125074,048799,019577,15.0,16.0,2.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
050125126,048799,019577,18.0,18.0,2.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
060126001,048799,019577,21.0,13.0,3.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050127029,048799,019577,8.0,12.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050128088,048799,019577,10.0,14.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
060128014,048799,019577,9.0,14.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
040128097,048799,019577,4.0,18.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
040129057,048799,019577,3.0,10.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
050130041,048799,019577,15.0,10.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
050130122,048799,019577,15.0,16.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040131040,048799,019577,6.0,10.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040131237,048799,019577,9.0,20.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
060202023,048799,019577,12.0,9.0,3.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050203056,048799,019577,6.0,20.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050204167,048799,019577,17.0,17.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
050204170,048799,019577,8.0,17.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
040204183,048799,019577,10.0,17.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
050204214,048799,019577,6.0,19.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
060204120,048799,019577,6.0,19.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
060205034,048799,019577,2.0,10.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
040205055,048799,019577,6.0,16.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
040206155,048799,019577,14.0,20.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
060206089,048799,019577,11.0,20.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040207002,048799,019577,13.0,13.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050207131,048799,019577,15.0,18.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040208138,048799,019577,18.0,19.0,2.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
060208082,048799,019577,9.0,19.0,2.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
060209076,048799,019577,15.0,15.0,3.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040209063,048799,019577,6.0,19.0,3.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050210051,048799,019577,17.0,11.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040210066,048799,019577,7.0,17.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040213098,048799,019577,5.0,19.0,0.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
040214057,048799,019577,11.0,17.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040214058,048799,019577,12.0,17.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
050215044,048799,019577,11.0,11.0,2.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040217107,048799,019577,11.0,21.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040219125,048799,019577,8.0,18.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
050219213,048799,019577,10.0,21.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
050221054,048799,019577,4.0,10.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
050221071,048799,019577,4.0,11.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
060224054,048799,019577,18.0,17.0,4.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
060225009,048799,019577,3.0,9.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,0
040225101,048799,019577,5.0,19.0,5.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
050226184,048799,019577,14.0,19.0,6.0,1.0,0.6075949,335.42773,0.001157187,0.38815263,1
060228074,048799,019577,6.0,11.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
050228030,048799,019577,7.0,13.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040228130,048799,019577,16.0,20.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,1
040228177,048799,019577,4.0,21.0,1.0,0.0,0.6075949,335.42773,0.001157187,0.38815263,0
070103289,010346,010345,11.0,20.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030106112,010346,010345,19.0,12.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030109066,010346,010345,21.0,11.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030109080,010346,010345,3.0,12.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070114050,010346,010345,14.0,10.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030114066,010346,010345,5.0,11.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030117117,010346,010345,5.0,14.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030123160,010346,010345,21.0,17.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030124089,010346,010345,9.0,13.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030125089,010346,010345,4.0,11.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030125090,010346,010345,3.0,11.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030125092,010346,010345,12.0,11.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070125129,010346,010345,12.0,14.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070126186,010346,010345,4.0,16.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010126030,010346,010345,23.0,17.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070127122,010346,010345,8.0,14.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030127133,010346,010345,9.0,14.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030127136,010346,010345,7.0,15.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070127285,010346,010345,14.0,20.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070128121,010346,010345,5.0,14.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070128165,010346,010345,10.0,17.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010129098,010346,010345,2.0,12.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070129158,010346,010345,7.0,15.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030129158,010346,010345,3.0,18.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070129248,010346,010345,17.0,19.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010129249,010346,010345,12.0,21.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030130234,010346,010345,2.0,18.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030131064,010346,010345,4.0,11.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030131066,010346,010345,7.0,11.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010131042,010346,010345,12.0,17.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010131092,010346,010345,3.0,19.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070131341,010346,010345,17.0,21.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030131283,010346,010345,8.0,21.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030201158,010346,010345,12.0,14.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030201180,010346,010345,14.0,16.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070201154,010346,010345,29.0,12.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030202017,010346,010345,25.0,9.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070202077,010346,010345,9.0,10.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070202094,010346,010345,3.0,11.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030202083,010346,010345,13.0,12.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070202127,010346,010345,34.0,12.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070202155,010346,010345,4.0,13.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070202195,010346,010345,22.0,15.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070202227,010346,010345,8.0,16.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070202269,010346,010345,6.0,18.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030202248,010346,010345,6.0,19.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070202313,010346,010345,11.0,19.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070203003,010346,010345,5.0,8.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070203005,010346,010345,1.0,8.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030203039,010346,010345,10.0,16.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070204099,010346,010345,9.0,12.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030204057,010346,010345,5.0,13.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010204148,010346,010345,17.0,16.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010204212,010346,010345,8.0,18.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010204213,010346,010345,5.0,18.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030204294,010346,010345,8.0,21.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010204305,010346,010345,7.0,21.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070205176,010346,010345,7.0,15.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030205307,010346,010345,4.0,21.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070206097,010346,010345,7.0,11.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030206095,010346,010345,3.0,13.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070206241,010346,010345,5.0,16.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070206377,010346,010345,8.0,21.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030206272,010346,010345,4.0,21.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030207226,010346,010345,4.0,21.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030209079,010346,010345,2.0,13.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070209097,010346,010345,6.0,13.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030209119,010346,010345,10.0,14.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010209028,010346,010345,10.0,18.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030209206,010346,010345,5.0,18.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010209053,010346,010345,2.0,19.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030209225,010346,010345,10.0,19.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010209081,010346,010345,7.0,20.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030209250,010346,010345,19.0,20.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
010209093,010346,010345,10.0,20.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070210033,010346,010345,6.0,10.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070210063,010346,010345,15.0,11.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070210132,010346,010345,10.0,17.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070210215,010346,010345,2.0,20.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070210246,010346,010345,10.0,21.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030212118,010346,010345,14.0,19.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070213363,010346,010345,3.0,21.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010214077,010346,010345,2.0,12.0,1.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070215047,010346,010345,2.0,10.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070215048,010346,010345,4.0,10.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010216136,010346,010345,6.0,16.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010216178,010346,010345,10.0,18.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010216197,010346,010345,10.0,19.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070217140,010346,010345,27.0,13.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070217215,010346,010345,4.0,22.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030217110,010346,010345,2.0,19.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030217121,010346,010345,5.0,20.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030217145,010346,010345,4.0,21.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010218015,010346,010345,7.0,8.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070218054,010346,010345,2.0,10.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010218084,010346,010345,13.0,11.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030218047,010346,010345,17.0,14.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030218161,010346,010345,6.0,19.0,5.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
070219197,010346,010345,2.0,15.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070219259,010346,010345,8.0,19.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
010219278,010346,010345,4.0,21.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,1
030222064,010346,010345,4.0,17.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030222141,010346,010345,8.0,21.0,2.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030223115,010346,010345,6.0,15.0,3.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
070224276,010346,010345,6.0,19.0,4.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030226083,010346,010345,16.0,17.0,6.0,1.0,0.44859812,186.82538,0.0015673293,0.29281688,0
030227088,010346,010345,6.0,12.0,0.0,0.0,0.44859812,186.82538,0.0015673293,0.29281688,0
060106117,010345,010346,12.0,14.0,4.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030113211,010345,010346,5.0,19.0,4.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070116209,010345,010346,13.0,20.0,0.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030118196,010345,010346,16.0,19.0,2.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030123160,010345,010346,21.0,17.0,0.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030124049,010345,010346,9.0,10.0,1.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030125090,010345,010346,3.0,11.0,2.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030125092,010345,010346,12.0,11.0,2.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070126186,010345,010346,4.0,16.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
010126006,010345,010346,2.0,16.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070127122,010345,010346,8.0,14.0,4.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030127136,010345,010346,7.0,15.0,4.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070127285,010345,010346,14.0,20.0,4.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030128209,010345,010346,21.0,17.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070128165,010345,010346,10.0,17.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030129008,010345,010346,5.0,8.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070129084,010345,010346,5.0,11.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010129110,010345,010346,22.0,13.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070129158,010345,010346,7.0,15.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070129198,010345,010346,11.0,18.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030129158,010345,010346,3.0,18.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070129255,010345,010346,10.0,20.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010129249,010345,010346,12.0,21.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070130319,010345,010346,4.0,20.0,0.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030131064,010345,010346,4.0,11.0,1.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030131066,010345,010346,7.0,11.0,1.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030131125,010345,010346,24.0,15.0,1.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010131092,010345,010346,3.0,19.0,1.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070131307,010345,010346,4.0,20.0,1.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070131347,010345,010346,6.0,21.0,1.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010201013,010345,010346,15.0,14.0,2.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030201158,010345,010346,12.0,14.0,2.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030201161,010345,010346,6.0,15.0,2.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070201154,010345,010346,29.0,12.0,2.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030202017,010345,010346,25.0,9.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070202077,010345,010346,9.0,10.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030202066,010345,010346,13.0,11.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030202083,010345,010346,13.0,12.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070202127,010345,010346,34.0,12.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070202155,010345,010346,4.0,13.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070202195,010345,010346,22.0,15.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070202227,010345,010346,8.0,16.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070202248,010345,010346,9.0,17.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030202181,010345,010346,12.0,17.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010202175,010345,010346,8.0,17.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010202224,010345,010346,19.0,19.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070202309,010345,010346,8.0,19.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070202313,010345,010346,11.0,19.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070202339,010345,010346,5.0,20.0,3.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070203154,010345,010346,11.0,15.0,4.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070203237,010345,010346,14.0,20.0,4.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070204043,010345,010346,5.0,10.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010204052,010345,010346,10.0,10.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070204158,010345,010346,9.0,15.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010204148,010345,010346,17.0,16.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030204142,010345,010346,8.0,17.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030204143,010345,010346,5.0,17.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010204208,010345,010346,6.0,18.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010204212,010345,010346,8.0,18.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
010204213,010345,010346,5.0,18.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
010204233,010345,010346,11.0,19.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030204232,010345,010346,2.0,19.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070204316,010345,010346,7.0,20.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030204294,010345,010346,8.0,21.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
010204305,010345,010346,7.0,21.0,5.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,1
030205154,010345,010346,6.0,16.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
010205147,010345,010346,11.0,19.0,6.0,1.0,0.42105263,186.82538,0.0016698648,0.31197312,0
030206049,010345,010346,3.0,10.0,0.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,0
070206097,010345,010346,7.0,11.0,0.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
070206241,010345,010346,5.0,16.0,0.0,0.0,0.42105263,186.82538,0.0016698648,0.31197312,1
